block_hash,Height,Hash,First_Time,Prop_Time,Obs_Witness_Count,Peers_Report_Count,Sorted_Timestamps
2392,854407.0,,1591234751.4429998,1.8610000610351562,4,33,
2393,854408.0,,1591234791.78,0.5789999961853027,4,33,
2394,854409.0,,1591234822.225,0.7579998970031738,4,33,
2395,854410.0,,1591234982.18,2.740000009536743,4,33,
2396,854411.0,,1591235008.421,0.6989998817443848,4,33,
2397,854412.0,,1591235068.4220002,1.3579998016357422,4,33,
2398,854413.0,,1591235091.236,71.23899984359741,4,33,
2399,854414.0,,1591235202.7729998,11.401000261306763,4,33,
2400,854415.0,,1591235300.657,0.7319998741149902,4,33,
2401,854416.0,,1591235433.551,0.5810000896453857,4,33,
2402,854417.0,,1591235517.034,3.9120001792907715,4,33,
2403,854418.0,,1591235592.555,0.9139997959136963,4,33,
2404,854419.0,,1591235881.135,0.9309999942779541,4,33,
2405,854420.0,,1591235988.9970002,1.0409996509552002,4,33,
2406,854421.0,,1591236122.7220001,1.6800000667572021,4,33,
2407,854422.0,,1591236141.1160002,0.6999998092651367,4,33,
2408,854423.0,,1591236218.03,0.8360002040863037,4,33,
2409,854424.0,,1591236233.2410002,0.49499988555908203,4,33,
2410,854425.0,,1591236328.319,2.572000026702881,4,33,
2411,854426.0,,1591236358.9889998,0.817000150680542,4,33,
2412,854427.0,,1591236498.2429998,1.9040002822875977,4,33,
2413,854428.0,,1591236516.285,0.3879997730255127,4,33,
2414,854429.0,,1591236909.424,5.4049999713897705,4,33,
2415,854430.0,,1591237012.2589998,0.7770001888275146,4,34,
2416,854431.0,,1591237038.1220002,3.5319998264312744,4,34,
2417,854432.0,,1591237105.5010002,0.44699978828430176,4,34,
2418,854433.0,,1591237114.9889998,0.81600022315979,4,34,
2419,854434.0,,1591237185.2489998,1.69700026512146,4,34,
2420,854435.0,,1591237191.505,24.27999997138977,4,34,
2421,854436.0,,1591237207.1360002,11.013999938964844,4,34,
2422,854437.0,,1591237219.857,5.555999755859375,4,34,
2423,854438.0,,1591237309.9829998,0.9280002117156982,4,34,
2424,854439.0,,1591237327.99,0.9879999160766602,4,34,
2425,854440.0,,1591237339.255,5.688999891281128,4,34,
2426,854441.0,,1591237447.865,1.3929998874664307,4,34,
2427,854442.0,,1591237547.176,0.940000057220459,4,34,
2428,854443.0,,1591237640.8370001,2.6679999828338623,4,34,
2429,854444.0,,1591237676.4870002,2.7229998111724854,4,34,
2430,854445.0,,1591237686.7329998,1.3480002880096436,4,34,
2431,854446.0,,1591237802.284,6.071000099182129,4,34,
2432,854447.0,,1591237851.5010002,2.0299999713897705,4,34,
2433,854448.0,,1591237858.6020002,5.508999824523926,4,34,
2434,854449.0,,1591237866.8860002,0.7989997863769531,4,34,
2435,854450.0,,1591237929.289,2.443000078201294,4,34,
2436,854451.0,,1591237975.1120002,0.5329997539520264,4,34,
2437,854452.0,,1591237978.3539999,7.482000112533569,4,34,
2438,854453.0,,1591238033.188,0.42100000381469727,4,34,
2439,854454.0,,1591238215.1239998,1.2790000438690186,4,34,
2440,854455.0,,1591238222.694,2.0910000801086426,4,34,
2441,854456.0,,1591238363.9160001,2.5360000133514404,4,34,
2442,854457.0,,1591238399.504,2.0410001277923584,4,34,
2443,854458.0,,1591238456.9989998,0.6220002174377441,4,34,
2444,854459.0,,1591238810.074,6.211000204086304,4,34,
2445,854460.0,,1591238812.748,5.990999937057495,4,34,
2446,854461.0,,1591238828.867,19.735000133514404,4,34,
2447,854462.0,,1591238846.0579998,2.7080001831054688,4,34,
2448,854463.0,,1591238904.231,5.236000061035156,4,34,
2449,854464.0,,1591238921.785,5.313999891281128,4,34,
2450,854465.0,,1591238925.492,1.6549999713897705,4,34,
2451,854466.0,,1591238957.296,0.6119999885559082,4,34,
2452,854467.0,,1591239118.937,6.1600000858306885,4,34,
2453,854468.0,,1591239158.3170002,1.0839998722076416,4,34,
2454,854469.0,,1591239208.801,0.6359999179840088,4,34,
2455,854470.0,,1591239237.836,1.241999864578247,4,34,
2456,854471.0,,1591239289.043,1.8430001735687256,4,34,
2457,854472.0,,1591239323.39,6.522000074386597,4,34,
2458,854473.0,,1591239409.1,4.701000213623047,4,34,
2459,854474.0,,1591239537.074,4.688999891281128,4,34,
2460,854475.0,,1591239566.199,6.226000070571899,4,34,
2461,854476.0,,1591239670.15,5.174999952316284,4,34,
2462,854477.0,,1591239722.7770002,0.5299999713897705,4,34,
2463,854478.0,,1591239786.1929998,1.6700000762939453,4,34,
2464,854479.0,,1591239975.8379998,2.940000057220459,4,34,
2465,854480.0,,1591239999.3860002,5.256999731063843,4,34,
2466,854481.0,,1591240017.546,57.157999992370605,4,34,
2467,854482.0,,1591240055.371,19.33399987220764,4,34,
2468,854483.0,,1591240063.425,11.27999997138977,4,34,
2469,854484.0,,1591240173.397,5.424000024795532,4,34,
2470,854485.0,,1591240185.0210001,11.526999711990356,4,34,
2471,854486.0,,1591240207.728,1.3459999561309814,4,34,
2472,854487.0,,1591240267.936,2.9560000896453857,4,34,
2473,854488.0,,1591240295.8520002,0.4979996681213379,4,34,
2474,854489.0,,1591240359.936,0.6110000610351562,4,34,
2475,854490.0,,1591240361.7389998,0.4330003261566162,4,34,
2476,854491.0,,1591240381.081,1.0829999446868896,4,34,
2477,854492.0,,1591240424.35,4.94100022315979,4,34,
2478,854493.0,,1591240472.214,0.8230001926422119,4,34,
2479,854494.0,,1591240513.335,16.99399995803833,4,34,
2480,854495.0,,1591240624.217,0.497999906539917,4,34,
2481,854496.0,,1591240649.051,0.7860000133514404,4,34,
2482,854497.0,,1591240740.2770002,59.10099959373474,4,34,
2483,854498.0,,1591240790.88,8.497999668121338,4,34,
2484,854499.0,,1591240845.208,1.943000078201294,4,34,
2485,854500.0,,1591240976.282,14.97000002861023,4,34,
2486,854501.0,,1591241077.049,0.7999999523162842,4,34,
2487,854502.0,,1591241121.659,1.4010000228881836,4,34,
2488,854503.0,,1591241366.615,2.9079997539520264,4,34,
2489,854504.0,,1591241415.394,0.8710000514984131,4,34,
2490,854505.0,,1591241419.1920002,3.3289999961853027,4,34,
2491,854506.0,,1591241480.9929998,4.187000274658203,4,34,
2492,854507.0,,1591241503.904,1.4230000972747803,4,34,
2493,854508.0,,1591241740.6220002,60.97399973869324,4,34,
2494,854509.0,,1591241889.206,2.7209999561309814,4,34,
2495,854510.0,,1591242558.11,9.672000169754028,4,34,
2496,854511.0,,1591242598.434,3.193000078201294,4,34,
2497,854512.0,,1591242770.42,2.0339999198913574,4,34,
2498,854513.0,,1591242780.178,0.5940001010894775,4,34,
2499,854514.0,,1591242899.769,4.417999982833862,4,34,
2500,854515.0,,1591242984.873,0.9490001201629639,4,33,
2501,854516.0,,1591242985.266,1.684000015258789,4,33,
2502,854517.0,,1591243030.949,56.69100022315979,4,33,
2503,854518.0,,1591243046.383,41.257000207901,4,33,
2504,854519.0,,1591243169.845,2.8259999752044678,4,33,
2505,854520.0,,1591243205.218,1.2220001220703125,4,33,
2506,854521.0,,1591243252.2510002,2.176999807357788,4,33,
2507,854522.0,,1591243276.178,3.5149998664855957,4,33,
2508,854523.0,,1591243301.1660001,1.7819998264312744,4,33,
2509,854524.0,,1591243364.211,1.8940000534057617,4,33,
2510,854525.0,,1591243373.799,0.878000020980835,4,33,
2511,854526.0,,1591243446.742,4.052999973297119,4,33,
2512,854527.0,,1591243530.819,0.7160000801086426,4,33,
2513,854528.0,,1591243548.0870001,1.6039998531341553,4,33,
2514,854529.0,,1591243612.107,0.8369998931884766,4,33,
2515,854530.0,,1591243773.718,4.763000011444092,4,33,
2516,854531.0,,1591243793.742,2.1100001335144043,4,33,
2517,854532.0,,1591243934.107,3.434000015258789,4,33,
2518,854533.0,,1591244002.961,1.2719998359680176,4,33,
2519,854534.0,,1591244048.1179998,0.699000358581543,4,33,
2520,854535.0,,1591244137.545,0.7200000286102295,4,33,
2521,854536.0,,1591244150.7229998,0.82200026512146,4,33,
2522,854537.0,,1591244191.88,5.000999927520752,4,33,
2523,854538.0,,1591244221.78,1.9549999237060547,4,33,
2524,854539.0,,1591244233.552,1.2839999198913574,4,33,
2525,854540.0,,1591244271.8,0.9260001182556152,4,33,
2526,854541.0,,1591244312.994,0.9880001544952393,4,33,
2527,854542.0,,1591244680.7510002,5.248999834060669,4,33,
2528,854543.0,,1591244775.76,1.373999834060669,4,33,
2529,854544.0,,1591244824.635,4.651000022888184,4,33,
2530,854545.0,,1591244876.98,3.5399999618530273,4,33,
2531,854546.0,,1591244904.8720002,2.1609997749328613,4,33,
2532,854547.0,,1591244998.238,2.8010001182556152,4,33,
2533,854548.0,,1591245069.2189999,3.3480002880096436,4,33,
2534,854549.0,,1591245128.119,0.9440000057220459,4,33,
2535,854550.0,,1591245136.019,0.6710000038146973,4,33,
2536,854551.0,,1591245271.3820002,1.363999843597412,4,33,
2537,854552.0,,1591245282.5370002,0.6369998455047607,4,33,
2538,854553.0,,1591245301.4910002,1.5999999046325684,4,33,
2539,854554.0,,1591245303.4870002,5.2139997482299805,4,33,
2540,854555.0,,1591245440.405,0.7329998016357422,4,33,
2541,854556.0,,1591245475.5770001,3.0739998817443848,4,33,
2542,854557.0,,1591245596.111,1.88100004196167,4,33,
2543,854558.0,,1591245597.3279998,1.252000093460083,4,33,
2544,854559.0,,1591245674.81,10.392000198364258,4,33,
2545,854560.0,,1591245696.387,2.388000011444092,4,33,
2546,854561.0,,1591245740.379,3.184000015258789,4,33,
2547,854562.0,,1591245742.645,2.3940000534057617,4,33,
2548,854563.0,,1591245748.4910002,2.0439999103546143,4,33,
2549,854564.0,,1591245822.31,0.7710001468658447,4,33,
2550,854565.0,,1591245916.1020002,0.804999828338623,4,33,
2551,854566.0,,1591245922.927,4.872999906539917,4,33,
2552,854567.0,,1591245940.106,2.2100000381469727,4,33,
2553,854568.0,,1591245993.389,1.2850000858306885,4,33,
2554,854569.0,,1591246011.018,3.6050000190734863,4,33,
2555,854570.0,,1591246179.707,4.822999954223633,4,33,
2556,854571.0,,1591246190.062,5.320000171661377,4,33,
2557,854572.0,,1591246257.185,0.8329999446868896,4,33,
2558,854573.0,,1591246288.3079998,8.375,4,33,
2559,854574.0,,1591246352.099,6.25,4,33,
2560,854575.0,,1591246366.0570002,15.592999935150146,4,33,
2561,854576.0,,1591246436.889,1.008000135421753,4,33,
2562,854577.0,,1591246441.024,4.646000146865845,4,33,
2563,854578.0,,1591246506.811,1.17799973487854,4,33,
2564,854579.0,,1591246569.644,1.3359999656677246,4,33,
2565,854580.0,,1591246604.133,0.8740003108978271,4,33,
2566,854581.0,,1591246671.6360002,2.7239997386932373,4,33,
2567,854582.0,,1591246683.496,4.38100004196167,4,33,
2568,854583.0,,1591246787.2429998,1.2330002784729004,4,33,
2569,854584.0,,1591246828.8739998,4.069000005722046,4,33,
2570,854585.0,,1591246855.766,1.9600000381469727,4,33,
2571,854586.0,,1591246910.77,4.120000123977661,4,33,
2572,854587.0,,1591246989.255,1.7019999027252197,4,33,
2573,854588.0,,1591246994.6320002,8.050999641418457,4,33,
2574,854589.0,,1591247004.024,0.8159999847412109,4,33,
2575,854590.0,,1591247051.7629998,4.054000377655029,4,33,
2576,854591.0,,1591247121.1179998,6.831000089645386,4,33,
2577,854592.0,,1591247395.7429998,2.4790003299713135,4,33,
2578,854593.0,,1591247416.574,0.752000093460083,4,33,
2579,854594.0,,1591247435.85,3.6500000953674316,4,33,
2580,854595.0,,1591247556.151,1.6069998741149902,4,33,
2581,854596.0,,1591247659.658,2.419999837875366,4,33,
2582,854597.0,,1591247662.062,7.802999973297119,4,33,
2583,854598.0,,1591247878.562,3.99399995803833,4,33,
2584,854599.0,,1591247901.7489998,1.1489999294281006,4,33,
2585,854600.0,,1591247996.439,0.9750001430511475,4,33,
2586,854601.0,,1591248122.0470002,2.5759997367858887,4,33,
2587,854602.0,,1591248124.7489998,17.121000051498413,4,31,
2588,854603.0,,1591248171.04,1.6070001125335693,4,33,
2589,854604.0,,1591248252.595,1.6029999256134033,4,33,
2590,854605.0,,1591248329.5270002,1.5739998817443848,4,33,
2591,854606.0,,1591248404.635,2.265000104904175,4,33,
2592,854607.0,,1591248433.947,3.2819998264312744,4,33,
2593,854608.0,,1591248434.1420002,3.0869996547698975,4,33,
2594,854609.0,,1591248466.188,0.9449999332427979,4,33,
2595,854610.0,,1591248583.89,2.379999876022339,4,33,
2596,854611.0,,1591248589.4970002,4.173999786376953,4,33,
2597,854612.0,,1591248591.2289999,3.0310001373291016,4,33,
2598,854613.0,,1591248617.667,2.7119998931884766,4,33,
2599,854614.0,,1591248724.649,3.8539998531341553,4,33,
2600,854615.0,,1591248802.309,2.7939999103546143,4,33,
2601,854616.0,,1591248823.199,0.6130001544952393,4,33,
2602,854617.0,,1591248871.966,3.9039998054504395,4,33,
2603,854618.0,,1591249019.865,2.0970001220703125,4,33,
2604,854619.0,,1591249150.39,5.687999725341797,4,33,
2605,854620.0,,1591249196.562,0.9029998779296875,4,33,
2606,854621.0,,1591249229.19,3.7799999713897705,4,33,
2607,854622.0,,1591249272.515,0.6559998989105225,4,33,
2608,854623.0,,1591249382.404,1.687000036239624,4,33,
2609,854624.0,,1591249455.883,5.527000188827515,4,33,
2610,854625.0,,1591249584.22,2.0260000228881836,4,33,
2611,854626.0,,1591249702.7879999,3.302000045776367,4,33,
2612,854627.0,,1591249929.551,5.126999855041504,4,33,
2613,854628.0,,1591249932.755,4.104999780654907,4,33,
2614,854629.0,,1591249961.928,5.144000053405762,4,33,
2615,854630.0,,1591250091.1160002,1.6559998989105225,4,33,
2616,854631.0,,1591250282.9160001,5.490999937057495,4,33,
2617,854632.0,,1591250283.7629998,4.645000219345093,4,33,
2618,854633.0,,1591250342.873,5.355000019073486,4,33,
2619,854634.0,,1591250394.7589998,4.320000171661377,4,33,
2620,854635.0,,1591250395.965,3.114000082015991,4,33,
2621,854636.0,,1591250595.7189999,16.241000175476074,4,33,
2622,854637.0,,1591250617.407,6.99399995803833,4,33,
2623,854638.0,,1591250712.4829998,2.630000114440918,4,33,
2624,854639.0,,1591250840.02,2.422999858856201,4,33,
2625,854640.0,,1591250875.2810001,2.0409998893737793,4,33,
2626,854641.0,,1591251258.2589998,4.573000192642212,4,33,
2627,854642.0,,1591251454.425,3.6640000343322754,4,33,
2628,854643.0,,1591251725.0579998,12.396000146865845,4,33,
2629,854644.0,,1591251764.4629998,6.181000232696533,4,33,
2630,854645.0,,1591251827.958,1.6740002632141113,4,33,
2631,854646.0,,1591251829.419,0.5870001316070557,4,33,
2632,854647.0,,1591251871.869,7.859999895095825,4,33,
2633,854648.0,,1591251880.186,3.7819998264312744,4,33,
2634,854649.0,,1591251945.024,66.17400002479553,4,33,
2635,854650.0,,1591252056.11,1.9250001907348633,4,33,
2636,854651.0,,1591252376.176,4.032999753952026,4,33,
2637,854652.0,,1591252482.025,2.3309998512268066,4,33,
2638,854653.0,,1591252497.67,0.7060000896453857,4,33,
2639,854654.0,,1591252511.381,5.2799999713897705,4,33,
2640,854655.0,,1591252513.6179998,4.055000066757202,4,33,
2641,854656.0,,1591252638.1039999,4.355000019073486,4,33,
2642,854657.0,,1591252738.2910001,2.1710000038146973,4,33,
2643,854658.0,,1591252869.1220002,6.316999673843384,4,33,
2644,854659.0,,1591252884.955,4.1020002365112305,4,33,
2645,854660.0,,1591252967.825,0.744999885559082,4,33,
2646,854661.0,,1591253426.8539999,12.615000009536743,4,33,
2647,854662.0,,1591253501.2510002,0.8059999942779541,4,33,
2648,854663.0,,1591253519.315,2.052000045776367,4,33,
2649,854664.0,,1591253538.63,6.175999879837036,4,33,
2650,854665.0,,1591253569.1220002,0.807999849319458,4,33,
2651,854666.0,,1591253640.8779998,3.6110000610351562,4,33,
2652,854667.0,,1591253662.8479998,5.682000160217285,4,33,
2653,854668.0,,1591253866.485,8.437999963760376,4,33,
2654,854669.0,,1591254012.409,3.8630001544952393,4,33,
2655,854670.0,,1591254039.7329998,0.4960000514984131,4,33,
2656,854671.0,,1591254062.938,3.513000011444092,4,33,
2657,854672.0,,1591254138.289,1.625999927520752,4,33,
2658,854673.0,,1591254312.7629998,2.644000291824341,4,33,
2659,854674.0,,1591254369.679,1.1770000457763672,4,33,
2660,854675.0,,1591254405.516,1.253000020980835,4,33,
2661,854676.0,,1591254440.579,2.188000202178955,4,33,
2662,854677.0,,1591254479.9770002,3.600999593734741,4,33,
2663,854678.0,,1591254645.379,0.7730002403259277,4,33,
2664,854679.0,,1591254719.25,2.6610000133514404,4,32,
2665,854680.0,,1591255051.762,9.46500015258789,4,33,
2666,854681.0,,1591255261.091,2.6449999809265137,4,31,
2667,854682.0,,1591255372.545,61.25,4,33,
2668,854683.0,,1591255487.732,4.13599967956543,4,33,
2669,854684.0,,1591255507.39,2.430999994277954,4,33,
2670,854685.0,,1591255720.629,2.4739999771118164,4,33,
2671,854686.0,,1591255820.944,6.256999969482422,4,33,
2672,854687.0,,1591255847.908,0.7180001735687256,4,32,
2673,854688.0,,1591256042.313,2.702000141143799,4,33,
2674,854689.0,,1591256075.448,0.8630001544952393,4,33,
2675,854690.0,,1591256082.061,1.625,4,33,
2676,854691.0,,1591256108.01,3.6570000648498535,4,33,
2677,854692.0,,1591256185.601,5.547999858856201,4,33,
2678,854693.0,,1591256236.005,1.1999998092651367,4,33,
2679,854694.0,,1591256276.093,2.0340001583099365,4,33,
2680,854695.0,,1591256303.255,2.633999824523926,4,33,
2681,854696.0,,1591256375.303,7.41700005531311,4,33,
2682,854697.0,,1591256380.813,2.429999828338623,4,33,
2683,854698.0,,1591256464.654,2.3930001258850098,4,33,
2684,854699.0,,1591256573.1260002,6.156999826431274,4,33,
2685,854700.0,,1591256727.0129998,4.511000156402588,4,33,
2686,854701.0,,1591256741.706,2.0310001373291016,4,33,
2687,854702.0,,1591256771.498,4.124000310897827,4,33,
2688,854703.0,,1591256786.2729998,1.4610002040863037,4,33,
2689,854704.0,,1591256813.32,0.4100000858306885,4,31,
2690,854705.0,,1591256820.939,2.8460001945495605,4,33,
2691,854706.0,,1591256954.387,5.412999868392944,4,33,
2692,854707.0,,1591257054.964,2.923999786376953,4,33,
2693,854708.0,,1591257100.891,1.242999792098999,4,33,
2694,854709.0,,1591257131.225,1.8300001621246338,4,33,
2695,854710.0,,1591257179.543,4.526000022888184,4,33,
2696,854711.0,,1591257223.6660001,0.7849998474121094,4,33,
2697,854712.0,,1591257237.9329998,1.0280001163482666,4,33,
2698,854713.0,,1591257263.224,0.6299998760223389,4,33,
2699,854714.0,,1591257281.931,2.13100004196167,4,33,
2700,854715.0,,1591257431.681,4.973999977111816,4,33,
2701,854716.0,,1591257464.2870002,2.0239999294281006,4,33,
2702,854717.0,,1591257513.546,8.577999830245972,4,33,
2703,854718.0,,1591257528.296,6.562999963760376,4,33,
2704,854719.0,,1591257598.0839999,1.1100001335144043,4,33,
2705,854720.0,,1591257893.369,54.44200015068054,4,33,
2706,854721.0,,1591257949.801,4.792999744415283,4,33,
2707,854722.0,,1591258100.036,6.541999816894531,4,33,
2708,854723.0,,1591258193.62,3.135000228881836,4,33,
2709,854724.0,,1591258211.694,8.075000047683716,4,33,
2710,854725.0,,1591258552.036,6.53600001335144,4,33,
2711,854726.0,,1591258598.321,0.5539999008178711,4,33,
2712,854727.0,,1591258658.601,2.234999895095825,4,33,
2713,854728.0,,1591258734.968,0.9159998893737793,4,33,
2714,854729.0,,1591258761.478,0.6370000839233398,4,33,
2715,854730.0,,1591258819.65,3.6489999294281006,4,33,
2716,854731.0,,1591258871.369,5.021000146865845,4,33,
2717,854732.0,,1591258915.5870001,2.9469997882843018,4,33,
2718,854733.0,,1591259014.458,1.1319999694824219,4,33,
2719,854734.0,,1591259075.436,0.867999792098999,4,33,
2720,854735.0,,1591259102.256,1.7899999618530273,4,33,
2721,854736.0,,1591259109.9720001,2.5490000247955322,4,33,
2722,854737.0,,1591259163.7020001,0.7239999771118164,4,33,
2723,854738.0,,1591259176.5970001,0.685999870300293,4,33,
2724,854739.0,,1591259196.784,0.5820002555847168,4,33,
2725,854740.0,,1591259209.5870001,0.47699975967407227,4,33,
2726,854741.0,,1591259246.518,12.037000179290771,4,33,
2727,854742.0,,1591259266.086,0.7569999694824219,4,33,
2728,854743.0,,1591259336.311,1.55899977684021,4,33,
2729,854744.0,,1591259356.927,0.5419998168945312,4,33,
2730,854745.0,,1591259410.005,1.000999927520752,4,33,
2731,854746.0,,1591259449.88,3.2629997730255127,4,33,
2732,854747.0,,1591259462.2970002,1.0309996604919434,4,33,
2733,854748.0,,1591259559.74,4.629999876022339,4,33,
2734,854749.0,,1591259744.927,6.71399998664856,4,33,
2735,854750.0,,1591259748.071,3.569999933242798,4,33,
2736,854751.0,,1591259769.421,0.5239999294281006,4,33,
2737,854752.0,,1591259789.917,1.313999891281128,4,33,
2738,854753.0,,1591259829.13,3.424999952316284,4,33,
2739,854754.0,,1591260037.2489998,1.5580003261566162,4,33,
2740,854755.0,,1591260367.631,7.073999881744385,4,33,
2741,854756.0,,1591260399.631,3.067999839782715,4,33,
2742,854757.0,,1591260414.2879999,5.960999965667725,4,33,
2743,854758.0,,1591260590.394,0.5529999732971191,4,33,
2744,854759.0,,1591260814.3739998,5.9100000858306885,4,33,
2745,854760.0,,1591260977.698,0.6740002632141113,4,33,
2746,854761.0,,1591260999.9829998,0.7340002059936523,4,33,
2747,854762.0,,1591261030.7389998,1.0910000801086426,4,33,
2748,854763.0,,1591261111.356,2.6690001487731934,4,33,
2749,854764.0,,1591261145.0379999,4.368000268936157,4,33,
2750,854765.0,,1591261234.726,0.6469998359680176,4,33,
2751,854766.0,,1591261334.373,2.434999942779541,4,33,
2752,854767.0,,1591261372.31,0.628000020980835,4,33,
2753,854768.0,,1591261503.914,3.8459999561309814,4,33,
2754,854769.0,,1591261510.2510002,2.443999767303467,4,33,
2755,854770.0,,1591261684.7120001,1.1729998588562012,4,33,
2756,854771.0,,1591261705.217,3.2139999866485596,4,33,
2757,854772.0,,1591261749.272,1.005000114440918,4,33,
2758,854773.0,,1591261756.9929998,1.6490004062652588,4,33,
2759,854774.0,,1591261916.585,0.7100000381469727,4,33,
2760,854775.0,,1591261995.387,17.155999898910522,4,33,
2761,854776.0,,1591262052.3660002,0.7229998111724854,4,33,
2762,854777.0,,1591262238.1079998,1.0270001888275146,4,33,
2763,854778.0,,1591262356.341,0.7599999904632568,4,33,
2764,854779.0,,1591262434.082,4.164000034332275,4,33,
2765,854780.0,,1591262604.7370002,3.2559995651245117,4,33,
2766,854781.0,,1591262637.689,0.5490000247955322,4,33,
2767,854782.0,,1591262674.6160002,1.557999849319458,4,33,
2768,854783.0,,1591262693.39,3.4749999046325684,4,33,
2769,854784.0,,1591262768.3739998,0.7950000762939453,4,33,
2770,854785.0,,1591262822.393,0.6680002212524414,4,33,
2771,854786.0,,1591262902.755,5.296000003814697,4,33,
2772,854787.0,,1591262932.536,0.5460000038146973,4,33,
2773,854788.0,,1591262985.585,3.067000150680542,4,33,
2774,854789.0,,1591263144.75,0.9670000076293945,4,33,
2775,854790.0,,1591263161.536,0.7260000705718994,4,33,
2776,854791.0,,1591263261.5370002,0.620999813079834,4,33,
2777,854792.0,,1591263359.5310001,1.0239999294281006,4,33,
2778,854793.0,,1591263395.3439999,1.2930002212524414,4,33,
2779,854794.0,,1591263418.58,1.4179999828338623,4,33,
2780,854795.0,,1591263425.262,1.182999849319458,4,33,
2781,854796.0,,1591263513.25,4.301000118255615,4,33,
2782,854797.0,,1591263530.23,0.9000000953674316,4,33,
2783,854798.0,,1591263569.401,2.076000213623047,4,33,
2784,854799.0,,1591263612.924,0.7139997482299805,4,33,
2785,854800.0,,1591263672.689,0.6289999485015869,4,33,
2786,854801.0,,1591263686.016,0.7339999675750732,4,33,
2787,854802.0,,1591263705.5270002,0.7219996452331543,4,33,
2788,854803.0,,1591264108.661,1.307999849319458,4,33,
2789,854804.0,,1591264127.7729998,0.6890003681182861,4,33,
2790,854805.0,,1591264150.58,2.319000005722046,4,33,
2791,854806.0,,1591264151.96,1.0389997959136963,4,33,
2792,854807.0,,1591264222.875,1.0570001602172852,4,33,
2793,854808.0,,1591264262.1,0.753000020980835,4,33,
2794,854809.0,,1591264292.9420002,3.2819998264312744,4,33,
2795,854810.0,,1591264405.055,2.758999824523926,4,33,
2796,854811.0,,1591264418.23,4.889999866485596,4,33,
2797,854812.0,,1591264433.082,5.2179999351501465,4,33,
2798,854813.0,,1591264455.0939999,0.6480002403259277,4,33,
2799,854814.0,,1591264475.316,3.7219998836517334,4,33,
2800,854815.0,,1591264478.466,1.5219998359680176,4,33,
2801,854816.0,,1591264574.938,0.4399998188018799,4,33,
2802,854817.0,,1591264710.6729999,1.4140002727508545,4,33,
2803,854818.0,,1591264714.0670002,0.8359997272491455,4,33,
2804,854819.0,,1591265096.779,0.9839997291564941,4,33,
2805,854820.0,,1591265132.2029998,0.4850001335144043,4,33,
2806,854821.0,,1591265159.225,6.766000270843506,4,33,
2807,854822.0,,1591265330.9320002,2.3419997692108154,4,33,
2808,854823.0,,1591265380.946,1.1519997119903564,4,33,
2809,854824.0,,1591265462.2529998,3.326000213623047,4,33,
2810,854825.0,,1591265480.195,1.4700000286102295,4,33,
2811,854826.0,,1591265677.468,0.689000129699707,4,33,
2812,854827.0,,1591265807.09,14.082000255584717,4,33,
2813,854828.0,,1591265887.929,0.7850000858306885,4,33,
2814,854829.0,,1591266068.419,4.499000072479248,4,33,
2815,854830.0,,1591266160.975,3.7790000438690186,4,33,
2816,854831.0,,1591266206.924,4.543999910354614,4,33,
2817,854832.0,,1591266301.042,1.497999906539917,4,33,
2818,854833.0,,1591266319.871,2.1529998779296875,4,33,
2819,854834.0,,1591266353.515,0.7709999084472656,4,33,
2820,854835.0,,1591266479.846,1.2310001850128174,4,33,
2821,854836.0,,1591266481.774,6.906000137329102,4,33,
2822,854837.0,,1591266503.439,14.967000246047974,4,33,
2823,854838.0,,1591266617.495,1.125,4,33,
2824,854839.0,,1591266722.357,1.4689998626708984,4,33,
2825,854840.0,,1591266887.401,0.755000114440918,4,33,
2826,854841.0,,1591267019.008,2.1110000610351562,4,33,
2827,854842.0,,1591267119.565,1.878999948501587,4,33,
2828,854843.0,,1591267310.485,1.9730000495910645,4,33,
2829,854844.0,,1591267415.695,1.3340001106262207,4,33,
2830,854845.0,,1591267595.302,6.376999855041504,4,33,
2831,854846.0,,1591267636.814,0.7639999389648438,4,33,
2832,854847.0,,1591267947.677,6.124000072479248,4,33,
2833,854848.0,,1591268027.205,4.690000057220459,4,33,
2834,854849.0,,1591268185.127,0.6740000247955322,4,33,
2835,854850.0,,1591268193.053,0.7190001010894775,4,33,
2836,854851.0,,1591268244.675,4.981000185012817,4,33,
2837,854852.0,,1591268270.3720002,0.4419996738433838,4,33,
2838,854853.0,,1591268294.931,1.8600001335144043,4,33,
2839,854854.0,,1591268413.536,0.8900001049041748,4,33,
2840,854855.0,,1591268468.992,1.3579998016357422,4,33,
2841,854856.0,,1591268539.885,1.880000114440918,4,33,
2842,854857.0,,1591268705.312,1.4759998321533203,4,33,
2843,854858.0,,1591268748.645,1.057999849319458,4,33,
2844,854859.0,,1591268783.7389998,2.50600004196167,4,33,
2845,854860.0,,1591268818.47,4.223999977111816,4,33,
2846,854861.0,,1591268862.5089998,3.1080002784729004,4,33,
2847,854862.0,,1591268916.814,0.5620002746582031,4,33,
2848,854863.0,,1591268957.0279999,0.7470002174377441,4,33,
2849,854864.0,,1591269123.679,0.999000072479248,4,33,
2850,854865.0,,1591269198.18,1.9509999752044678,4,33,
2851,854866.0,,1591269210.482,2.6089999675750732,4,33,
2852,854867.0,,1591269242.117,0.7779998779296875,4,33,
2853,854868.0,,1591269389.721,3.2879998683929443,4,33,
2854,854869.0,,1591269399.4,1.7889997959136963,4,33,
